order_id,order_date,covid_phase,customer_id,state,warehouse_id,product_id,product_category,order_channel,order_quantity,unit_price,discount_pct,marketing_channel,ad_spend_myr,website_traffic_source,sales_revenue,customer_segment,customer_age_group,payment_method,delivery_time_days,delivery_status,shipping_cost_rm,inventory_level_pct,stockout_flag,return_flag,customer_rating
ORD102432,2021-06-02,MCO,CUST90269,Kuala Lumpur,Klang Valley Hub,FNB-7077,F&B,Mobile App,3,17.56,9.6,Facebook Ads,301.37,Paid Search,567.08,Loyal/VIP,35-44,Card,6.8,Delayed,7.72,60.5,0,0,4.3
ORD102826,2021-06-02,MCO,CUST90304,Penang,Penang Hub,ELE-8709,Electronics,Marketplace,3,318.69,12.2,Affiliate,177.27,Paid Search,903.1,Loyal/VIP,25-34,Bank Transfer,5.8,Delayed,8.31,42.6,0,0,3.6
ORD100603,2021-06-02,MCO,CUST90190,Sarawak,Klang Valley Hub,HPC-7977,Health & Personal Care,Mobile App,6,45.05,10.3,Organic Search,438.79,Paid Search,699.77,Loyal/VIP,25-34,Bank Transfer,7.8,Cancelled,8.16,12.1,0,1,3.7
ORD102963,2021-06-03,MCO,CUST21579,Sabah,Johor Hub,FSH-7628,Fashion,Mobile App,7,58.24,33.0,Direct,389.29,Social Media,831.99,New,35-44,E-Wallet,8.3,Delayed,12.43,29.1,0,0,3.0
ORD102541,2021-06-03,MCO,CUST90217,Sabah,Sabah/Sarawak Hub,FSH-4277,Fashion,Website,4,56.39,18.5,Google Ads,116.55,Direct,387.17,Returning,45-54,Card,7.5,Cancelled,17.24,49.0,0,0,3.0
ORD101906,2021-06-03,MCO,CUST21681,Sabah,Klang Valley Hub,FSH-7176,Fashion,Mobile App,8,55.85,24.5,Facebook Ads,1731.89,Direct,2749.0,New,35-44,E-Wallet,5.4,Delayed,7.26,26.3,0,0,3.7
ORD103455,2021-06-03,MCO,CUST20586,Selangor,Klang Valley Hub,GRC-8670,Groceries,Website,7,27.63,12.0,Facebook Ads,1101.83,Direct,1699.34,New,45-54,E-Wallet,7.4,Delayed,7.83,38.5,0,0,3.3
ORD103262,2021-06-03,MCO,CUST90129,Penang,Penang Hub,ELE-6960,Electronics,Mobile App,6,347.09,3.7,Facebook Ads,628.65,Social Media,2631.3,Returning,35-44,E-Wallet,7.1,Delayed,10.26,23.7,0,0,3.6
ORD101737,2021-06-03,MCO,CUST90050,Kedah,Penang Hub,HPC-5602,Health & Personal Care,Mobile App,5,42.08,8.3,Facebook Ads,985.26,Organic Search,1502.92,Returning,18-24,Card,9.3,Delayed,11.21,21.4,0,0,2.2
ORD100820,2021-06-03,MCO,CUST90343,Selangor,Sabah/Sarawak Hub,HPC-9987,Health & Personal Care,Website,2,43.41,6.4,Facebook Ads,830.49,Direct,1185.54,Loyal/VIP,18-24,E-Wallet,6.3,Delayed,22.64,63.2,0,0,3.5
ORD101539,2021-06-04,MCO,CUST20112,Selangor,Sabah/Sarawak Hub,GRC-2699,Groceries,Mobile App,8,24.5,2.7,Facebook Ads,72.23,Paid Search,234.65,Loyal/VIP,35-44,Bank Transfer,8.8,Delayed,23.98,60.1,0,1,3.7
ORD101566,2021-06-04,MCO,CUST21662,Selangor,Klang Valley Hub,ELE-9122,Electronics,Website,6,371.57,14.2,Google Ads,1610.16,Paid Search,4405.63,New,45-54,E-Wallet,6.6,Cancelled,9.03,3.3,1,0,4.1
ORD101291,2021-06-04,MCO,CUST21915,Kuala Lumpur,Northern Hub,HPC-3275,Health & Personal Care,Mobile App,5,42.91,17.2,Influencer,703.59,Paid Search,1359.08,New,45-54,E-Wallet,8.7,Cancelled,10.9,54.8,0,1,3.4
ORD101755,2021-06-04,MCO,CUST21665,Selangor,Johor Hub,BNK-6797,Baby & Kids,Mobile App,9,57.88,24.8,Google Ads,90.0,Email Campaign,551.6,New,35-44,E-Wallet,6.5,Delayed,8.68,19.0,0,0,4.0
ORD100099,2021-06-04,MCO,CUST21696,Melaka,Johor Hub,GRC-9037,Groceries,Mobile App,7,22.23,9.3,Influencer,586.58,Referral,340.64,New,25-34,Bank Transfer,8.1,Delayed,9.74,0.0,1,1,3.5
ORD102166,2021-06-04,MCO,CUST90220,Negeri Sembilan,Klang Valley Hub,ELE-9145,Electronics,Website,3,396.39,3.5,Direct,258.84,Direct,1549.76,Returning,25-34,E-Wallet,9.1,Delayed,7.59,29.7,0,0,2.8
ORD102576,2021-06-05,MCO,CUST21903,Selangor,Klang Valley Hub,HNL-2848,Home & Living,Mobile App,2,90.06,3.6,Direct,558.44,Paid Search,796.7,New,25-34,Bank Transfer,10.1,Delayed,7.84,6.0,1,0,2.9
ORD100481,2021-06-05,MCO,CUST21368,Selangor,Johor Hub,FSH-1142,Fashion,Marketplace,4,67.87,17.5,Facebook Ads,435.78,Social Media,586.76,New,25-34,COD,5.3,On-Time,11.3,25.6,0,0,4.3
ORD101075,2021-06-05,MCO,CUST90364,Negeri Sembilan,Sabah/Sarawak Hub,ELE-2089,Electronics,Website,3,311.47,8.1,Influencer,929.12,Direct,2396.7,Loyal/VIP,18-24,COD,3.2,Delayed,24.09,11.5,0,0,4.0
ORD102205,2021-06-06,MCO,CUST21704,Penang,Sabah/Sarawak Hub,ELE-5645,Electronics,Mobile App,4,377.82,7.1,Google Ads,215.68,Referral,1754.61,New,25-34,E-Wallet,5.5,On-Time,20.04,79.1,0,0,3.8
ORD101265,2021-06-06,MCO,CUST20070,Negeri Sembilan,Sabah/Sarawak Hub,ELE-1364,Electronics,Website,2,347.29,6.6,Organic Search,874.17,Organic Search,2098.49,New,45-54,Card,8.2,Delayed,25.0,54.5,0,0,3.8
ORD102575,2021-06-06,MCO,CUST90108,Kuala Lumpur,Northern Hub,BNK-9928,Baby & Kids,Marketplace,2,56.95,10.7,Direct,337.2,Email Campaign,764.57,Loyal/VIP,35-44,E-Wallet,8.0,Returned-to-Sender,10.75,0.0,1,0,3.1
ORD103478,2021-06-07,MCO,CUST90247,Kuala Lumpur,Klang Valley Hub,GRC-3091,Groceries,Website,10,26.32,2.0,Google Ads,726.42,Direct,944.008,Loyal/VIP,18-24,Card,7.8,Delayed,9.81,58.5,0,0,3.7
ORD101668,2021-06-07,MCO,CUST90275,Selangor,Sabah/Sarawak Hub,GRC-5722,Groceries,Mobile App,6,28.71,6.0,Facebook Ads,470.54,Social Media,933.166,Loyal/VIP,25-34,E-Wallet,7.4,Delayed,24.8,26.7,0,0,5.0
ORD100842,2021-06-07,MCO,CUST90389,Johor,Johor Hub,SPO-3109,Sports & Outdoor,Mobile App,2,126.78,5.4,Google Ads,144.98,Direct,516.98,Loyal/VIP,35-44,Bank Transfer,8.4,Delayed,10.91,33.2,0,0,2.8
ORD101634,2021-06-07,MCO,CUST20219,Selangor,Sabah/Sarawak Hub,BNK-8539,Baby & Kids,Website,8,58.68,19.2,Direct,326.3,Referral,753.86,New,25-34,Card,3.4,On-Time,19.41,10.4,0,0,4.6
ORD101391,2021-06-07,MCO,CUST90327,Kuala Lumpur,Klang Valley Hub,GRC-7890,Groceries,Website,12,23.58,8.6,Direct,774.71,Direct,1410.7210000000002,Loyal/VIP,35-44,Card,8.2,Delayed,9.88,15.4,0,1,4.1
ORD101846,2021-06-07,MCO,CUST90117,Johor,Klang Valley Hub,GRC-3843,Groceries,Mobile App,7,23.96,5.6,Organic Search,107.02,Paid Search,186.41,Loyal/VIP,18-24,E-Wallet,5.0,On-Time,7.64,0.0,1,0,4.2
ORD102972,2021-06-07,MCO,CUST90369,Kuala Lumpur,Johor Hub,ELE-8803,Electronics,Mobile App,7,376.73,4.7,Google Ads,1431.29,Social Media,3670.05,Returning,25-34,Card,7.8,Delayed,11.94,6.0,1,0,3.8
ORD101726,2021-06-07,MCO,CUST90071,Melaka,Klang Valley Hub,ELE-7462,Electronics,Mobile App,4,384.19,18.2,Google Ads,411.59,Direct,1995.91,Returning,35-44,E-Wallet,8.5,Delayed,8.58,49.1,0,0,3.5
ORD100153,2021-06-08,MCO,CUST90378,Selangor,Johor Hub,HPC-3609,Health & Personal Care,Marketplace,2,48.94,7.0,Facebook Ads,225.83,Organic Search,460.71,Returning,35-44,Bank Transfer,5.7,On-Time,11.52,42.7,0,0,3.8
ORD100386,2021-06-08,MCO,CUST90045,Melaka,Penang Hub,HPC-2969,Health & Personal Care,Website,4,46.6,8.8,Google Ads,142.16,Direct,271.97,Loyal/VIP,25-34,E-Wallet,7.3,Delayed,10.03,48.2,0,0,3.2
ORD101637,2021-06-08,MCO,CUST90363,Perak,Klang Valley Hub,ELE-7876,Electronics,Marketplace,5,326.78,3.3,Google Ads,200.69,Paid Search,1528.99,Loyal/VIP,18-24,E-Wallet,4.7,Delayed,7.5,41.3,0,1,4.4
ORD100903,2021-06-08,MCO,CUST90333,Negeri Sembilan,Johor Hub,HPC-9554,Health & Personal Care,Mobile App,1,45.6,3.5,Email,1344.1,Referral,1945.7,Returning,35-44,E-Wallet,5.9,Delayed,8.76,3.6,1,0,4.5
ORD100549,2021-06-08,MCO,CUST90248,Selangor,Sabah/Sarawak Hub,FSH-6019,Fashion,Marketplace,2,57.84,7.4,Google Ads,616.44,Organic Search,891.23,Loyal/VIP,25-34,COD,9.2,Delayed,24.24,75.9,0,1,3.3
ORD101911,2021-06-09,MCO,CUST90036,Perak,Johor Hub,FNB-3000,F&B,Mobile App,3,22.08,11.9,Email,1065.68,Organic Search,1526.03,Loyal/VIP,35-44,Card,5.3,On-Time,10.42,10.6,0,0,4.1
ORD100678,2021-06-09,MCO,CUST20598,Sabah,Northern Hub,HPC-5559,Health & Personal Care,Mobile App,3,39.23,9.8,Affiliate,496.09,Paid Search,684.79,New,35-44,Card,8.1,Delayed,12.68,0.0,1,1,3.6
ORD101037,2021-06-09,MCO,CUST90418,Kuala Lumpur,Northern Hub,GRC-8985,Groceries,Website,7,22.75,2.3,Influencer,123.04,Social Media,225.459,Loyal/VIP,35-44,E-Wallet,6.1,Delayed,11.85,0.0,1,0,4.8
ORD102345,2021-06-09,MCO,CUST90129,Melaka,Northern Hub,HPC-1759,Health & Personal Care,Marketplace,4,38.69,21.2,Google Ads,303.61,Organic Search,590.81,Loyal/VIP,18-24,COD,7.1,Delayed,11.05,7.1,1,0,3.5
ORD102709,2021-06-09,MCO,CUST90153,Melaka,Klang Valley Hub,FNB-6268,F&B,Mobile App,7,17.94,4.0,Google Ads,316.86,Referral,893.17,Returning,35-44,E-Wallet,3.3,Delayed,7.08,0.0,1,0,4.6
ORD102435,2021-06-09,MCO,CUST90124,Selangor,Penang Hub,HPC-5649,Health & Personal Care,Mobile App,3,47.31,9.6,Organic Search,830.27,Referral,1020.13,Returning,45-54,COD,6.8,Delayed,8.99,0.0,1,0,3.3
ORD101290,2021-06-09,MCO,CUST90079,Johor,Klang Valley Hub,FSH-9612,Fashion,Marketplace,7,58.15,10.1,Direct,1095.79,Organic Search,2363.17,Loyal/VIP,35-44,E-Wallet,7.4,Delayed,9.26,24.6,0,0,4.0
ORD100871,2021-06-09,MCO,CUST90143,Perak,Penang Hub,SPO-8221,Sports & Outdoor,Marketplace,3,114.63,13.5,Affiliate,705.3,Social Media,1003.02,Returning,25-34,E-Wallet,8.3,Cancelled,9.25,17.4,0,0,3.0
ORD100879,2021-06-09,MCO,CUST21228,Sarawak,Johor Hub,FNB-2470,F&B,Mobile App,4,17.18,20.8,Direct,502.57,Referral,895.49,New,25-34,COD,8.3,Cancelled,11.71,23.2,0,0,2.9
ORD101443,2021-06-09,MCO,CUST90258,Perak,Sabah/Sarawak Hub,SPO-4454,Sports & Outdoor,Website,6,105.63,6.0,Affiliate,295.78,Organic Search,919.85,Loyal/VIP,18-24,Bank Transfer,10.2,Delayed,23.62,44.4,0,0,3.3
ORD103168,2021-06-10,MCO,CUST90326,Sarawak,Klang Valley Hub,GRC-2316,Groceries,Mobile App,6,26.97,9.0,Facebook Ads,182.29,Referral,319.88,Returning,35-44,Bank Transfer,7.2,Delayed,7.25,31.8,0,0,3.2
ORD101454,2021-06-10,MCO,CUST90413,Kuala Lumpur,Penang Hub,GRC-4792,Groceries,Mobile App,6,21.57,5.0,Organic Search,456.27,Referral,1272.596,Loyal/VIP,35-44,E-Wallet,7.9,Delayed,9.01,0.0,1,0,4.6
ORD101749,2021-06-10,MCO,CUST90395,Johor,Northern Hub,ELE-5121,Electronics,Mobile App,4,373.66,12.9,Google Ads,442.79,Organic Search,1948.53,Loyal/VIP,25-34,E-Wallet,7.1,Delayed,13.19,31.8,0,1,3.7
ORD101723,2021-06-10,MCO,CUST90062,Kedah,Klang Valley Hub,HPC-4692,Health & Personal Care,Website,4,40.94,21.6,Email,528.13,Direct,1015.31,Returning,18-24,COD,6.0,Delayed,8.65,3.6,1,0,3.2
ORD103480,2021-06-12,MCO,CUST90164,Kuala Lumpur,Johor Hub,BNK-2657,Baby & Kids,Website,7,53.05,22.6,Direct,791.86,Social Media,1097.83,Loyal/VIP,25-34,Bank Transfer,5.2,Delayed,9.5,29.8,0,1,4.8
ORD103233,2021-06-12,MCO,CUST20902,Kuala Lumpur,Klang Valley Hub,HNL-3766,Home & Living,Mobile App,3,100.34,9.1,Organic Search,878.35,Organic Search,1582.76,New,25-34,COD,8.1,Delayed,7.36,7.4,1,0,3.3
ORD102873,2021-06-12,MCO,CUST20431,Kuala Lumpur,Klang Valley Hub,FSH-6784,Fashion,Website,2,56.37,6.3,Google Ads,161.04,Email Campaign,230.51,New,35-44,Card,6.9,Delayed,8.21,46.1,0,0,3.7
ORD101159,2021-06-12,MCO,CUST90387,Perak,Klang Valley Hub,HNL-1027,Home & Living,Website,8,93.33,15.0,Organic Search,724.9,Social Media,1135.82,Returning,18-24,E-Wallet,4.3,Delayed,7.54,41.0,0,0,3.9
ORD101903,2021-06-13,MCO,CUST20480,Selangor,Sabah/Sarawak Hub,FNB-1308,F&B,Mobile App,6,22.51,9.0,Email,848.39,Referral,1653.05,New,18-24,E-Wallet,7.8,Delayed,22.24,29.5,0,1,4.3
ORD102598,2021-06-13,MCO,CUST90206,Selangor,Penang Hub,BNK-1733,Baby & Kids,Mobile App,9,52.06,16.5,Google Ads,774.27,Referral,1606.66,Returning,55+,Bank Transfer,7.1,Delayed,9.38,8.7,0,0,3.3
ORD100635,2021-06-14,MCO,CUST90121,Penang,Klang Valley Hub,HPC-7914,Health & Personal Care,Mobile App,2,47.03,14.7,Google Ads,99.71,Social Media,254.46,Returning,55+,E-Wallet,6.1,Delayed,8.5,26.9,0,0,3.3
ORD102181,2021-06-14,MCO,CUST21211,Perak,Klang Valley Hub,BNK-9368,Baby & Kids,Mobile App,3,57.67,5.1,Influencer,550.6,Organic Search,1053.41,New,25-34,Bank Transfer,10.8,Delayed,10.9,51.0,0,0,2.5
ORD102224,2021-06-14,MCO,CUST90344,Melaka,Klang Valley Hub,GRC-8930,Groceries,Mobile App,5,22.66,5.4,Influencer,448.8,Direct,877.72,Returning,35-44,Card,5.6,On-Time,8.2,3.1,1,1,3.4
ORD100975,2021-06-15,MCO,CUST90413,Penang,Klang Valley Hub,HPC-2235,Health & Personal Care,Mobile App,6,44.68,3.4,Influencer,518.42,Social Media,939.85,Returning,18-24,Card,7.0,Delayed,8.5,58.1,0,1,3.1
ORD102903,2021-06-15,MCO,CUST90232,Johor,Klang Valley Hub,ELE-7031,Electronics,Mobile App,7,306.36,23.2,Google Ads,954.8,Social Media,2273.9,Returning,25-34,E-Wallet,8.8,Returned-to-Sender,7.44,26.0,0,0,3.2
ORD101271,2021-06-15,MCO,CUST90075,Kuala Lumpur,Klang Valley Hub,HPC-4177,Health & Personal Care,Mobile App,7,38.65,7.7,Email,24.51,Organic Search,262.51,Returning,18-24,COD,10.5,Delayed,8.98,71.5,0,0,3.2
ORD101882,2021-06-15,MCO,CUST21526,Johor,Klang Valley Hub,HPC-1407,Health & Personal Care,Mobile App,4,41.04,21.7,Organic Search,1634.82,Referral,2712.33,New,18-24,E-Wallet,7.9,Cancelled,8.67,28.8,0,0,3.3
ORD102381,2021-06-15,MCO,CUST90068,Selangor,Klang Valley Hub,HNL-8735,Home & Living,Marketplace,4,83.24,20.4,Influencer,1137.58,Referral,2550.04,Returning,35-44,Bank Transfer,6.9,Delayed,9.29,35.4,0,0,3.8
ORD100672,2021-06-15,MCO,CUST90311,Negeri Sembilan,Northern Hub,ELE-8394,Electronics,Marketplace,6,302.25,6.6,Google Ads,350.03,Referral,1602.74,Loyal/VIP,55+,Card,5.6,On-Time,9.49,0.0,1,0,3.8
ORD103174,2021-06-16,MCO,CUST90288,Penang,Johor Hub,FNB-9108,F&B,Mobile App,2,21.01,11.0,Google Ads,1679.57,Social Media,2156.18,Loyal/VIP,25-34,E-Wallet,6.2,Delayed,9.96,28.0,0,0,3.2
ORD103435,2021-06-16,MCO,CUST90413,Johor,Klang Valley Hub,ELE-9908,Electronics,Marketplace,7,378.14,6.3,Direct,470.61,Social Media,1549.88,Returning,45-54,E-Wallet,10.4,Delayed,9.65,29.6,0,0,2.6
ORD103055,2021-06-16,MCO,CUST90217,Penang,Klang Valley Hub,ELE-8335,Electronics,Mobile App,1,376.06,7.6,Organic Search,142.0,Direct,514.64,Returning,18-24,Card,6.4,Delayed,6.98,25.7,0,0,3.4
ORD102823,2021-06-16,MCO,CUST90394,Selangor,Northern Hub,GRC-1745,Groceries,Mobile App,11,28.65,1.7,Google Ads,684.61,Organic Search,1260.467,Loyal/VIP,25-34,E-Wallet,6.6,Delayed,10.09,38.1,0,0,4.3
ORD102977,2021-06-16,MCO,CUST20277,Selangor,Johor Hub,HPC-2750,Health & Personal Care,Mobile App,6,45.76,5.0,Google Ads,139.52,Direct,506.5,New,45-54,COD,7.0,Cancelled,10.74,59.1,0,0,4.1
ORD100837,2021-06-17,MCO,CUST21709,Kuala Lumpur,Klang Valley Hub,SPO-9491,Sports & Outdoor,Marketplace,8,102.59,13.1,Facebook Ads,364.18,Email Campaign,1338.79,New,25-34,E-Wallet,7.4,Delayed,9.34,49.6,0,0,3.2
ORD102615,2021-06-17,MCO,CUST90214,Melaka,Penang Hub,ELE-1069,Electronics,Mobile App,5,401.75,13.1,Email,138.11,Organic Search,1346.76,Loyal/VIP,25-34,Card,9.9,Delayed,12.17,38.3,0,0,2.8
ORD101621,2021-06-18,MCO,CUST90069,Sabah,Johor Hub,SPO-9407,Sports & Outdoor,Mobile App,7,125.16,16.9,Organic Search,1044.32,Paid Search,2391.05,Returning,35-44,E-Wallet,6.6,Delayed,11.39,54.8,0,1,4.2
ORD101746,2021-06-19,MCO,CUST90104,Johor,Penang Hub,ELE-3672,Electronics,Website,2,319.0,10.9,Organic Search,913.57,Social Media,1480.66,Loyal/VIP,45-54,E-Wallet,9.3,Delayed,10.34,40.1,0,0,2.8
ORD102694,2021-06-19,MCO,CUST21758,Kedah,Klang Valley Hub,SPO-2809,Sports & Outdoor,Mobile App,1,135.41,5.6,Google Ads,851.03,Social Media,1522.25,New,35-44,Card,8.0,Delayed,7.29,0.0,1,0,3.6
ORD102716,2021-06-19,MCO,CUST20633,Selangor,Klang Valley Hub,GRC-2203,Groceries,Website,6,27.32,24.5,Affiliate,500.3,Email Campaign,931.67,New,25-34,E-Wallet,11.1,Delayed,10.67,44.2,0,0,2.7
ORD101411,2021-06-20,MCO,CUST90029,Johor,Penang Hub,HPC-2367,Health & Personal Care,Website,3,49.57,4.5,Email,651.4,Paid Search,1204.86,Returning,55+,E-Wallet,6.0,Delayed,9.91,40.5,0,0,3.9
ORD102987,2021-06-20,MCO,CUST20418,Selangor,Sabah/Sarawak Hub,FSH-8551,Fashion,Mobile App,6,59.21,25.6,Direct,361.49,Organic Search,688.82,New,35-44,Card,9.6,Delayed,19.31,50.3,0,1,2.0
ORD101569,2021-06-20,MCO,CUST90184,Kedah,Sabah/Sarawak Hub,ELE-4761,Electronics,Mobile App,4,384.94,6.8,Google Ads,230.64,Referral,1926.75,Returning,45-54,E-Wallet,6.5,Delayed,23.63,47.3,0,0,3.3
ORD101847,2021-06-20,MCO,CUST21009,Selangor,Northern Hub,HPC-9483,Health & Personal Care,Website,7,51.06,12.2,Organic Search,413.46,Organic Search,1007.54,New,25-34,E-Wallet,7.7,Delayed,10.25,7.1,1,0,3.6
ORD102371,2021-06-20,MCO,CUST90222,Kuala Lumpur,Penang Hub,HPC-5839,Health & Personal Care,Website,8,45.02,10.1,Organic Search,742.62,Direct,1294.91,Returning,25-34,E-Wallet,9.0,Delayed,12.53,39.9,0,1,2.9
ORD102355,2021-06-20,MCO,CUST90404,Perak,Sabah/Sarawak Hub,FNB-9988,F&B,Marketplace,7,22.03,12.4,Facebook Ads,67.11,Referral,204.12,Loyal/VIP,45-54,Card,7.2,Delayed,24.06,34.3,0,0,3.2
ORD101151,2021-06-20,MCO,CUST21620,Kuala Lumpur,Johor Hub,HPC-7228,Health & Personal Care,Mobile App,4,44.05,15.4,Facebook Ads,919.1,Organic Search,1551.83,New,25-34,Card,9.3,Delayed,12.33,1.1,1,1,3.7
ORD100901,2021-06-20,MCO,CUST20428,Kedah,Johor Hub,SPO-9527,Sports & Outdoor,Mobile App,1,132.59,3.5,Google Ads,965.39,Paid Search,1518.34,New,55+,Bank Transfer,7.4,Delayed,10.67,0.0,1,0,3.4
ORD101692,2021-06-21,MCO,CUST90294,Penang,Klang Valley Hub,HPC-1073,Health & Personal Care,Mobile App,8,47.96,28.5,Organic Search,385.47,Referral,642.27,Returning,25-34,COD,7.0,Returned-to-Sender,8.46,58.7,0,0,3.6
ORD101418,2021-06-21,MCO,CUST90154,Selangor,Klang Valley Hub,GRC-4455,Groceries,Website,6,23.71,2.0,Organic Search,387.11,Paid Search,870.35,Loyal/VIP,35-44,E-Wallet,7.4,Cancelled,9.21,0.0,1,0,4.5
ORD102027,2021-06-21,MCO,CUST20865,Kuala Lumpur,Klang Valley Hub,ELE-6856,Electronics,Mobile App,2,340.26,4.0,Google Ads,300.16,Direct,915.34,New,45-54,Card,6.8,Delayed,7.37,27.0,0,0,3.5
ORD100384,2021-06-21,MCO,CUST90322,Kuala Lumpur,Northern Hub,ELE-4820,Electronics,Mobile App,5,331.88,25.8,Influencer,901.3,Organic Search,2529.8,Returning,45-54,E-Wallet,7.2,Delayed,9.6,0.0,1,0,4.0
ORD102123,2021-06-22,MCO,CUST90398,Negeri Sembilan,Northern Hub,FNB-9320,F&B,Mobile App,4,17.36,3.0,Organic Search,582.67,Organic Search,919.96,Returning,35-44,E-Wallet,9.8,Delayed,14.53,46.5,0,0,3.1
ORD101709,2021-06-22,MCO,CUST90149,Perak,Klang Valley Hub,BNK-5880,Baby & Kids,Mobile App,5,61.43,12.4,Email,377.12,Email Campaign,855.72,Loyal/VIP,25-34,Card,6.2,Delayed,9.55,0.0,1,0,3.7
ORD102245,2021-06-22,MCO,CUST90316,Kuala Lumpur,Johor Hub,GRC-8528,Groceries,Mobile App,5,28.53,4.4,Google Ads,348.19,Social Media,552.3,Returning,35-44,Bank Transfer,10.1,Delayed,10.26,3.9,1,0,3.7
ORD101730,2021-06-22,MCO,CUST90317,Sabah,Sabah/Sarawak Hub,HPC-7848,Health & Personal Care,Mobile App,5,48.4,14.4,Facebook Ads,445.46,Paid Search,915.01,Returning,25-34,Bank Transfer,8.7,Delayed,22.02,36.2,0,1,2.9
ORD103296,2021-06-23,MCO,CUST21115,Perak,Johor Hub,HNL-8461,Home & Living,Mobile App,4,79.91,18.5,Organic Search,317.24,Organic Search,519.52,New,45-54,Card,5.8,On-Time,9.03,33.6,0,0,5.0
ORD100702,2021-06-23,MCO,CUST90207,Kuala Lumpur,Klang Valley Hub,ELE-9792,Electronics,Website,3,348.14,5.6,Facebook Ads,418.37,Email Campaign,1178.51,Loyal/VIP,25-34,COD,6.3,Delayed,8.67,25.9,0,0,4.1
ORD102534,2021-06-23,MCO,CUST20017,Selangor,Johor Hub,ELE-6075,Electronics,Mobile App,3,388.09,9.5,Organic Search,508.35,Paid Search,1491.65,New,35-44,Bank Transfer,7.1,Cancelled,11.76,0.0,1,0,3.8
ORD103182,2021-06-23,MCO,CUST20400,Selangor,Klang Valley Hub,HPC-9669,Health & Personal Care,Website,3,47.6,4.5,Facebook Ads,415.89,Social Media,654.86,New,45-54,Card,8.1,Delayed,8.6,41.3,0,0,3.5
ORD101561,2021-06-24,MCO,CUST90411,Perak,Klang Valley Hub,ELE-4440,Electronics,Marketplace,3,304.76,14.9,Affiliate,250.27,Paid Search,635.6,Loyal/VIP,25-34,E-Wallet,6.3,Delayed,9.59,37.8,0,0,3.7
ORD102617,2021-06-24,MCO,CUST90125,Kuala Lumpur,Sabah/Sarawak Hub,HNL-7074,Home & Living,Marketplace,4,92.04,20.3,Google Ads,1156.2,Direct,2341.17,Returning,45-54,Card,8.0,Delayed,19.6,61.1,0,0,3.4
ORD100151,2021-06-24,MCO,CUST90393,Perak,Johor Hub,FSH-9839,Fashion,Marketplace,7,64.64,7.6,Facebook Ads,688.27,Direct,1547.81,Loyal/VIP,55+,E-Wallet,8.9,Delayed,10.61,21.8,0,0,4.2
ORD102729,2021-06-25,MCO,CUST21759,Selangor,Johor Hub,FNB-9435,F&B,Website,3,21.25,12.6,Facebook Ads,97.98,Social Media,269.1,New,35-44,E-Wallet,5.9,Delayed,10.64,76.2,0,0,4.2
ORD103398,2021-06-25,MCO,CUST90320,Penang,Klang Valley Hub,HPC-6219,Health & Personal Care,Mobile App,3,47.99,10.1,Organic Search,60.21,Email Campaign,181.39,Loyal/VIP,35-44,COD,5.5,Delayed,8.0,0.0,1,1,4.0
ORD100798,2021-06-25,MCO,CUST90403,Penang,Klang Valley Hub,GRC-6643,Groceries,Website,5,25.77,15.8,Organic Search,258.04,Social Media,537.97,Returning,45-54,Bank Transfer,4.6,Delayed,7.94,3.5,1,0,4.0
ORD102285,2021-06-25,MCO,CUST20797,Kuala Lumpur,Sabah/Sarawak Hub,GRC-6429,Groceries,Mobile App,8,27.14,13.8,Organic Search,256.36,Direct,522.94,New,25-34,Card,8.8,Delayed,24.84,37.1,0,1,2.1
ORD103083,2021-06-25,MCO,CUST90378,Selangor,Sabah/Sarawak Hub,FNB-3384,F&B,Website,8,18.93,12.4,Influencer,651.74,Referral,1292.44,Loyal/VIP,25-34,E-Wallet,8.7,Returned-to-Sender,17.65,43.5,0,0,2.6
ORD102380,2021-06-26,MCO,CUST90232,Sabah,Klang Valley Hub,GRC-9439,Groceries,Marketplace,2,28.43,11.4,Direct,129.53,Organic Search,169.13,Returning,25-34,E-Wallet,8.7,Cancelled,7.52,33.7,0,0,3.1
ORD100946,2021-06-26,MCO,CUST20937,Melaka,Northern Hub,ELE-1257,Electronics,Mobile App,2,305.7,19.2,Affiliate,267.8,Social Media,715.58,New,45-54,Card,8.1,Cancelled,13.52,21.8,0,0,3.6
ORD102796,2021-06-26,MCO,CUST90149,Selangor,Klang Valley Hub,HNL-6297,Home & Living,Mobile App,8,87.94,13.9,Organic Search,451.1,Paid Search,851.22,Returning,18-24,COD,10.2,Delayed,10.65,21.9,0,0,2.7
ORD102592,2021-06-27,MCO,CUST90233,Penang,Sabah/Sarawak Hub,FNB-6700,F&B,Mobile App,8,20.45,7.0,Affiliate,131.82,Organic Search,274.19,Returning,55+,Card,7.5,Delayed,24.87,0.0,1,0,3.8
ORD102970,2021-06-27,MCO,CUST21136,Perak,Johor Hub,HPC-6687,Health & Personal Care,Mobile App,3,42.93,11.5,Organic Search,1027.23,Referral,2027.36,New,35-44,COD,7.5,Delayed,8.93,8.2,0,0,3.0
ORD101775,2021-06-27,MCO,CUST90227,Johor,Klang Valley Hub,FNB-4734,F&B,Marketplace,1,18.35,4.1,Affiliate,465.97,Paid Search,497.45,Loyal/VIP,18-24,E-Wallet,6.5,Delayed,8.33,43.1,0,0,2.6
